,year,month,sc,shapiro_wilk,anderson_darling,lognormal_test
6:00,2021,1,sc2,1.0,0,0.0
6:30,2021,1,sc2,1.0,0,0.0
7:00,2021,1,sc2,1.0,0,0.0
7:30,2021,1,sc2,1.0,0,0.0
8:00,2021,1,sc2,0.18,1,0.06
8:30,2021,1,sc2,0.0,1,1.0
9:00,2021,1,sc2,0.0,1,0.98
9:30,2021,1,sc2,0.0,1,0.69
10:00,2021,1,sc2,0.09,1,0.0
10:30,2021,1,sc2,0.7,1,0.93
11:00,2021,1,sc2,0.95,1,0.0
11:30,2021,1,sc2,0.61,1,0.96
12:00,2021,1,sc2,0.17,1,0.07
12:30,2021,1,sc2,0.1,1,0.05
13:00,2021,1,sc2,0.54,1,0.01
13:30,2021,1,sc2,0.76,1,0.96
14:00,2021,1,sc2,0.54,1,0.0
14:30,2021,1,sc2,0.3,1,0.0
15:00,2021,1,sc2,0.35,1,0.83
15:30,2021,1,sc2,0.1,1,0.07
16:00,2021,1,sc2,0.8,1,0.02
16:30,2021,1,sc2,0.44,1,0.01
17:00,2021,1,sc2,0.0,1,0.0
17:30,2021,1,sc2,1.0,0,0.0
6:00,2021,1,sc3,1.0,0,0.0
6:30,2021,1,sc3,1.0,0,0.0
7:00,2021,1,sc3,1.0,0,0.0
7:30,2021,1,sc3,1.0,0,0.0
8:00,2021,1,sc3,0.6,1,0.48
8:30,2021,1,sc3,0.15,1,0.36
9:00,2021,1,sc3,0.7,1,0.06
9:30,2021,1,sc3,1.0,1,0.17
10:00,2021,1,sc3,0.6,1,0.07
10:30,2021,1,sc3,0.32,1,0.42
11:00,2021,1,sc3,0.19,1,0.17
11:30,2021,1,sc3,0.47,1,0.12
12:00,2021,1,sc3,0.95,1,0.48
12:30,2021,1,sc3,0.54,1,0.01
13:00,2021,1,sc3,0.45,1,0.58
13:30,2021,1,sc3,0.91,1,0.18
14:00,2021,1,sc3,1.0,1,0.03
14:30,2021,1,sc3,0.68,1,0.09
15:00,2021,1,sc3,0.62,1,0.39
15:30,2021,1,sc3,0.98,1,0.31
16:00,2021,1,sc3,0.41,1,0.7
16:30,2021,1,sc3,0.19,1,0.19
17:00,2021,1,sc3,0.0,1,0.01
17:30,2021,1,sc3,1.0,0,0.0
6:00,2021,1,sc5,1.0,0,0.0
6:30,2021,1,sc5,1.0,0,0.0
7:00,2021,1,sc5,1.0,0,0.0
7:30,2021,1,sc5,1.0,0,0.0
8:00,2021,1,sc5,0.01,1,0.77
8:30,2021,1,sc5,0.01,1,0.02
9:00,2021,1,sc5,0.95,1,0.0
9:30,2021,1,sc5,0.41,1,0.0
10:00,2021,1,sc5,0.73,1,0.0
10:30,2021,1,sc5,0.66,1,0.0
11:00,2021,1,sc5,0.35,1,0.7
11:30,2021,1,sc5,0.27,1,0.0
12:00,2021,1,sc5,0.14,1,0.0
12:30,2021,1,sc5,0.07,1,0.0
13:00,2021,1,sc5,0.1,1,0.0
13:30,2021,1,sc5,0.07,1,0.6
14:00,2021,1,sc5,0.3,1,0.0
14:30,2021,1,sc5,0.15,1,0.0
15:00,2021,1,sc5,0.17,1,0.7
15:30,2021,1,sc5,0.3,1,0.0
16:00,2021,1,sc5,0.55,1,0.97
16:30,2021,1,sc5,0.67,1,0.0
17:00,2021,1,sc5,1.0,0,0.0
17:30,2021,1,sc5,1.0,0,0.0
6:00,2021,2,sc1,1.0,0,0.0
6:30,2021,2,sc1,1.0,0,0.0
7:00,2021,2,sc1,1.0,0,0.0
7:30,2021,2,sc1,-0.0,1,0.54
8:00,2021,2,sc1,0.29,1,0.41
8:30,2021,2,sc1,0.04,1,0.55
9:00,2021,2,sc1,0.54,1,0.88
9:30,2021,2,sc1,0.86,1,0.67
10:00,2021,2,sc1,0.5,1,0.43
10:30,2021,2,sc1,0.11,1,0.43
11:00,2021,2,sc1,0.25,1,0.65
11:30,2021,2,sc1,0.66,1,0.69
12:00,2021,2,sc1,0.38,1,0.77
12:30,2021,2,sc1,0.77,1,0.74
13:00,2021,2,sc1,0.12,1,0.31
13:30,2021,2,sc1,0.53,1,0.78
14:00,2021,2,sc1,0.83,1,0.09
14:30,2021,2,sc1,0.92,1,0.53
15:00,2021,2,sc1,0.9,1,0.78
15:30,2021,2,sc1,0.41,1,0.39
16:00,2021,2,sc1,0.54,1,0.63
16:30,2021,2,sc1,0.64,1,0.48
17:00,2021,2,sc1,0.54,1,0.59
17:30,2021,2,sc1,-0.0,1,0.08
6:00,2021,2,sc2,1.0,0,0.0
6:30,2021,2,sc2,1.0,0,0.0
7:00,2021,2,sc2,1.0,0,0.0
7:30,2021,2,sc2,0.15,1,0.12
8:00,2021,2,sc2,0.03,1,0.15
8:30,2021,2,sc2,0.06,1,0.25
9:00,2021,2,sc2,0.0,1,0.01
9:30,2021,2,sc2,0.12,1,0.28
10:00,2021,2,sc2,0.32,1,0.98
10:30,2021,2,sc2,0.06,1,0.15
11:00,2021,2,sc2,0.41,1,0.2
11:30,2021,2,sc2,0.28,1,0.0
12:00,2021,2,sc2,0.28,1,0.02
12:30,2021,2,sc2,0.84,1,0.08
13:00,2021,2,sc2,0.86,1,0.11
13:30,2021,2,sc2,0.72,1,0.05
14:00,2021,2,sc2,0.1,1,0.05
14:30,2021,2,sc2,0.01,1,0.06
15:00,2021,2,sc2,0.03,1,0.16
15:30,2021,2,sc2,0.0,1,0.01
16:00,2021,2,sc2,0.15,1,0.6
16:30,2021,2,sc2,0.71,1,0.15
17:00,2021,2,sc2,0.71,1,0.94
17:30,2021,2,sc2,0.0,1,0.0
6:00,2021,2,sc3,1.0,0,0.0
